full_text,cleaned_text,case_folding,normalisasi,affiliate,stemming,labeling
@KataNadiaaa Keberhasilan Ganjar dalam memimpin Jawa Tengah menunjukkan komitmen kuatnya,Keberhasilan Ganjar dalam memimpin Jawa Tengah menunjukkan komitmen kuatnya,keberhasilan ganjar dalam memimpin jawa tengah menunjukkan komitmen kuatnya,keberhasilan ganjar memimpin jawa komitmen kuatnya ,ganjar,hasil ganjar pimpin jawa komitmen kuat,positive
@jokowi Alhamdulillah Pak Jokowi sangat mendukung program Pak Ganjar 💪💪,Alhamdulillah Pak Jokowi sangat mendukung program Pak Ganjar,alhamdulillah pak jokowi sangat mendukung program pak ganjar,alhamdulillah jokowi mendukung program ganjar ,ganjar,alhamdulillah jokowi dukung program ganjar,positive
Visi Ganjar-Mahfud sejalan dengan harapan warga DKI Jakarta. @rendangbaby  GanjarPranowo Presiden2024 https://t.co/dTtWnkUDHv,Visi Ganjar Mahfud sejalan dengan harapan warga DKI Jakarta Ganjar Pranowo Presiden,visi ganjar mahfud sejalan dengan harapan warga dki jakarta ganjar pranowo presiden,visi ganjar mahfud sejalan harapan warga dki jakarta ganjar pranowo presiden ,ganjar,visi ganjar mahfud jalan harap warga dki jakarta ganjar pranowo presiden,positive
Pak Ganjar Paling Tegas dlm menyampaikan gagasan https://t.co/sxOiJTevZa,Pak Ganjar Paling Tegas dlm menyampaikan gagasan,pak ganjar paling tegas dlm menyampaikan gagasan,ganjar gagasan ,ganjar,ganjar gagas,neutral
"@ganjarpranowo @sapimennoy1 Betul sekali, Pak Ganjar! Kita perlu fokus pada visi bersama untuk rakyat. Semoga semangat kebersamaan terus tumbuh dan kita dapat bergerak bersama menuju perubahan positif. Terimakasih Pak Ganjar",Betul sekali Pak Ganjar Kita perlu fokus pada visi bersama untuk rakyat Semoga semangat kebersamaan terus tumbuh dan kita dapat bergerak bersama menuju perubahan positif Terimakasih Pak Ganjar,betul sekali pak ganjar kita perlu fokus pada visi bersama untuk rakyat semoga semangat kebersamaan terus tumbuh dan kita dapat bergerak bersama menuju perubahan positif terimakasih pak ganjar,ganjar fokus visi rakyat semoga semangat kebersamaan tumbuh bergerak perubahan positif terimakasih ganjar ,ganjar,ganjar fokus visi rakyat moga semangat sama tumbuh gerak ubah positif terimakasih ganjar,positive
@ganjarpranowo @mohmahfudmd Semoga niat tulus pak ganjar bisa berjalan dengan lancar ya,Semoga niat tulus pak ganjar bisa berjalan dengan lancar ya,semoga niat tulus pak ganjar bisa berjalan dengan lancar ya,semoga niat tulus ganjar berjalan lancar ya ,ganjar,moga niat tulus ganjar jalan lancar ya,positive
@KataNadiaaa Saya tetap pilih Ganjar-mahfud karena Kedua calon ini menonjolkan visi yang jelas,Saya tetap pilih Ganjar mahfud karena Kedua calon ini menonjolkan visi yang jelas,saya tetap pilih ganjar mahfud karena kedua calon ini menonjolkan visi yang jelas,pilih ganjar mahfud calon menonjolkan visi ,ganjar,pilih ganjar mahfud calon tonjol visi,neutral
@Prihati_utami Ganjar Paling Tegas karena jawabannya selalu masuk akal dan dapat diterima,Ganjar Paling Tegas karena jawabannya selalu masuk akal dan dapat diterima,ganjar paling tegas karena jawabannya selalu masuk akal dan dapat diterima,ganjar jawabannya masuk akal diterima ,ganjar,ganjar jawab masuk akal terima,positive
@KataNadiaaa Klo kaataku sihh yg trpat dkung ganjar mahfud,Klo kaataku sihh yg trpat dkung ganjar mahfud,klo kaataku sihh yg trpat dkung ganjar mahfud,kalo kaataku sih trpat dkung ganjar mahfud ,ganjar,kalo kaataku sih trpat dkung ganjar mahfud,neutral
"@Gus_Raharjo Banyaknya fakta menarik yang di putar agar tidak terlalu ketara, tapi emg kualitas itu nyata.  Jadi dukung pak ganjar saja",Banyaknya fakta menarik yang di putar agar tidak terlalu ketara tapi emg kualitas itu nyata Jadi dukung pak ganjar saja,banyaknya fakta menarik yang di putar agar tidak terlalu ketara tapi emg kualitas itu nyata jadi dukung pak ganjar saja,banyaknya fakta menarik putar tertara kualitas nyata dukung ganjar ,ganjar,banyak fakta tarik putar tara kualitas nyata dukung ganjar,positive
@Gus_Raharjo Nah kan makanya.pilih ganjar mahfud aja. Terbaik,Nah kan makanya pilih ganjar mahfud aja Terbaik,nah kan makanya pilih ganjar mahfud aja terbaik,pilih ganjar mahfud terbaik ,ganjar,pilih ganjar mahfud baik,positive
"@ganjarpranowo @mohmahfudmd dari debat semalam saya semakin yakin pak Ganjar Mahfud memang yang terbaik, bismillah bersama menuju Indonesia unggul",dari debat semalam saya semakin yakin pak Ganjar Mahfud memang yang terbaik bismillah bersama menuju Indonesia unggul,dari debat semalam saya semakin yakin pak ganjar mahfud memang yang terbaik bismillah bersama menuju indonesia unggul,debat semalam ganjar mahfud terbaik bismillah indonesia unggul ,ganjar,debat malam ganjar mahfud baik bismillah indonesia unggul,positive
@ganjarpranowo @mohmahfudmd Maju terus pak Ganjar semoga niat baik bapak segera terwujud untuk Indonesia,Maju terus pak Ganjar semoga niat baik bapak segera terwujud untuk Indonesia,maju terus pak ganjar semoga niat baik bapak segera terwujud untuk indonesia,maju ganjar semoga niat terwujud indonesia ,ganjar,maju ganjar moga niat wujud indonesia,positive
@KataNadiaaa Ganjar mahfud pasti satu putaran ini sih,Ganjar mahfud pasti satu putaran ini sih,ganjar mahfud pasti satu putaran ini sih,ganjar mahfud putaran sih ,ganjar,ganjar mahfud putar sih,neutral
ganjar the only one standing on business.  prabowo asal cuap ga usah ditanya.  anies terlalu fokus sama pemerintahan jokowi sampe lupa pemerintahan dia sendiri.,ganjar the only one standing on business prabowo asal cuap ga usah ditanya anies terlalu fokus sama pemerintahan jokowi sampe lupa pemerintahan dia sendiri,ganjar the only one standing on business prabowo asal cuap ga usah ditanya anies terlalu fokus sama pemerintahan jokowi sampe lupa pemerintahan dia sendiri,ganjar the only one standing on business prabowo cuap anies fokus pemerintahan jokowi lupa pemerintahan ,ganjar,ganjar the only one standing on business prabowo cuap anies fokus perintah jokowi lupa perintah,neutral
"@Prihati_utami @sapimennoy1 Setuju banget! Malam itu Ganjar Paling Tegas dan keberaniannya tak tertandingi. Pemimpin yang tegas dan berkomitmen, itulah yang kita butuhkan untuk membawa negara ini ke arah yang lebih baik",Setuju banget Malam itu Ganjar Paling Tegas dan keberaniannya tak tertandingi Pemimpin yang tegas dan berkomitmen itulah yang kita butuhkan untuk membawa negara ini ke arah yang lebih baik,setuju banget malam itu ganjar paling tegas dan keberaniannya tak tertandingi pemimpin yang tegas dan berkomitmen itulah yang kita butuhkan untuk membawa negara ini ke arah yang lebih baik,setuju banget malam ganjar keberaniannya tertandingi pemimpin berkomitmen butuhkan membawa negara arah ,ganjar,tuju banget malam ganjar berani tanding pimpin komitmen butuh bawa negara arah,positive
"@Nikmatul_Sg @ganjarpranowo Keluarga kecil dari pak Ganjar, adalah bentuk keharmonisan",Keluarga kecil dari pak Ganjar adalah bentuk keharmonisan,keluarga kecil dari pak ganjar adalah bentuk keharmonisan,keluarga ganjar bentuk keharmonisan ,ganjar,keluarga ganjar bentuk harmonis,neutral
"@TaufikDamas Krn km pendukung ganjar,",Krn km pendukung ganjar,krn km pendukung ganjar,pendukung ganjar ,ganjar,dukung ganjar,positive
@Nikmatul_Sg @ganjarpranowo Dukungan terbaik dr pak ganjar dari keluarga,Dukungan terbaik dr pak ganjar dari keluarga,dukungan terbaik dr pak ganjar dari keluarga,dukungan terbaik ganjar keluarga ,ganjar,dukung baik ganjar keluarga,positive
"@Prihati_utami Ganjar Paling Tegas karena Hitam Putih bukan Abu abu, tidak suka penundaan.",Ganjar Paling Tegas karena Hitam Putih bukan Abu abu tidak suka penundaan,ganjar paling tegas karena hitam putih bukan abu abu tidak suka penundaan,ganjar hitam putih abu abu suka penundaan ,ganjar,ganjar hitam putih abu abu suka tunda,positive
"@Arie_Kriting tttapi coba dengerin lagi pertanyaan dari pak Ganjar, beliau ngangkat permasalahan jakarta buat dalil pemindahan ibu kota. jadilah dijawab soal permasalahan jakarta hhh",tapi coba dengerin lagi pertanyaan dari pak Ganjar beliau ngangkat permasalahan jakarta buat dalil pemindahan ibu kota jadilah dijawab soal permasalahan jakarta h,tapi coba dengerin lagi pertanyaan dari pak ganjar beliau ngangkat permasalahan jakarta buat dalil pemindahan ibu kota jadilah dijawab soal permasalahan jakarta h,coba mendengarkan ganjar beliau ngangkat permasalahan jakarta dalil pemindahan kota permasalahan jakarta h ,ganjar,coba dengar ganjar beliau ngangkat masalah jakarta dalil pindah kota masalah jakarta h,neutral
@ganjarpranowo @mohmahfudmd Kamu akan memberikan dukungan sepenuhnya untuk pak Ganjar Mahfud di pemilu nntik 🤟🤟,Kamu akan memberikan dukungan sepenuhnya untuk pak Ganjar Mahfud di pemilu nntik,kamu akan memberikan dukungan sepenuhnya untuk pak ganjar mahfud di pemilu nntik,dukungan sepenuhnya ganjar mahfud pemilu nntik ,ganjar,dukung sepenuh ganjar mahfud milu nntik,positive
@seruanhl @ganjarpranowo @mohmahfudmd @NgkongRoses @B1nt4ng_K1r4r4 @RiaKeynou @03__nakula @007koteka @Aryprasetyo85 Wah mntul memang ya pak Ganjar Paling Tegas,Wah mntul memang ya pak Ganjar Paling Tegas,wah mntul memang ya pak ganjar paling tegas,mntul ya ganjar ,ganjar,mntul ya ganjar,neutral
"@Melihat_Indo Debat pertama Pilpres kali ini mutlak dikuasai Ganjar Pranowo. Ia tampil percaya diri, lugas, dan mampu menjawab pertanyaan dengan baik dan jelas",Debat pertama Pilpres kali ini mutlak dikuasai Ganjar Pranowo Ia tampil percaya diri lugas dan mampu menjawab pertanyaan dengan baik dan jelas,debat pertama pilpres kali ini mutlak dikuasai ganjar pranowo ia tampil percaya diri lugas dan mampu menjawab pertanyaan dengan baik dan jelas,debat pilpres kali mutlak dikuasai ganjar pranowo tampil percaya lugas ,ganjar,debat pilpres kali mutlak asai ganjar pranowo tampil percaya lugas,positive
@KataNadiaaa Memang paling bener cuma dkung ganjar mahfud udh,Memang paling bener cuma dkung ganjar mahfud udh,memang paling bener cuma dkung ganjar mahfud udh,dkung ganjar mahfud ,ganjar,dkung ganjar mahfud,neutral
"@Prihati_utami tim ganjar, menurutku Ganjar Paling Tegas karena berani mengambil gagasan menjebloskan koruptor ke nusakambangan",tim ganjar menurutku Ganjar Paling Tegas karena berani mengambil gagasan menjebloskan koruptor ke nusakambangan,tim ganjar menurutku ganjar paling tegas karena berani mengambil gagasan menjebloskan koruptor ke nusakambangan,tim ganjar menurutku ganjar berani mengambil gagasan menjebloskan koruptor nusakambangan ,ganjar,tim ganjar turut ganjar berani ambil gagas jeblos koruptor nusakambangan,positive
@ganjarpranowo Pak Ganjar tegas dan tenang dalam menyampaikan visi misi dan untuk rakyat dan negara,Pak Ganjar tegas dan tenang dalam menyampaikan visi misi dan untuk rakyat dan negara,pak ganjar tegas dan tenang dalam menyampaikan visi misi dan untuk rakyat dan negara,ganjar tenang visi misi rakyat negara ,ganjar,ganjar tenang visi misi rakyat negara,positive
@ganjarpranowo @mohmahfudmd Yakin pak ganjar menang dan bisa laksanakan komitmennya bersama,Yakin pak ganjar menang dan bisa laksanakan komitmennya bersama,yakin pak ganjar menang dan bisa laksanakan komitmennya bersama,ganjar menang laksanakan komitmennya ,ganjar,ganjar menang laksana komitmen,positive
"Bersama Ganjar-Mahfud, kita dapat membentuk generasi muda yang siap bersaing di pasar kerja global. @kingyfff  GanjarPranowo Presiden2024 https://t.co/bc2uyOXZI8",Bersama Ganjar Mahfud kita dapat membentuk generasi muda yang siap bersaing di pasar kerja global Ganjar Pranowo Presiden,bersama ganjar mahfud kita dapat membentuk generasi muda yang siap bersaing di pasar kerja global ganjar pranowo presiden,ganjar mahfud membentuk generasi muda bersaing pasar kerja global ganjar pranowo presiden ,ganjar,ganjar mahfud bentuk generasi muda saing pasar kerja global ganjar pranowo presiden,positive
@Melihat_Indo Gak diragukan lagi emang palin keren pak Ganjar maju trus,Gak diragukan lagi emang palin keren pak Ganjar maju trus,gak diragukan lagi emang palin keren pak ganjar maju trus,diragukan palin keren ganjar maju ,ganjar,ragu palin keren ganjar maju,positive
@ganjarpranowo @mohmahfudmd Semoga komitmen pak Ganjar dan pak Mahfud segera terlaksana dengan baik,Semoga komitmen pak Ganjar dan pak Mahfud segera terlaksana dengan baik,semoga komitmen pak ganjar dan pak mahfud segera terlaksana dengan baik,semoga komitmen ganjar mahfud terlaksana ,ganjar,moga komitmen ganjar mahfud laksana,neutral
Ganjar Pranowo Sebut Debat Capres Pertama sebagai Pemanasan https://t.co/cRXjhVX5XX #TempoNasional,Ganjar Pranowo Sebut Debat Capres Pertama sebagai Pemanasan Tempo Nasional,ganjar pranowo sebut debat capres pertama sebagai pemanasan tempo nasional,ganjar pranowo debat capres pemanasan tempo nasional ,ganjar,ganjar pranowo debat capres panas tempo nasional,neutral
@KataNadiaaa Naah kan makin yakkn dkung ganjar mahfud sih,Naah kan makin yakkn dkung ganjar mahfud sih,naah kan makin yakkn dkung ganjar mahfud sih,naah yakkn dkung ganjar mahfud sih ,ganjar,naah yakkn dkung ganjar mahfud sih,neutral
"Akhirnya Allah memperlihatkan siapa yg paling cerdas dan islami sewaktu debat Anies Baswedan, Prabowo dan Ganjar",Akhirnya Allah memperlihatkan siapa yg paling cerdas dan islami sewaktu debat Anies Baswedan Prabowo dan Ganjar,akhirnya allah memperlihatkan siapa yg paling cerdas dan islami sewaktu debat anies baswedan prabowo dan ganjar,allah cerdas islami debat anies baswedan prabowo ganjar ,ganjar,allah cerdas islami debat anies baswedan prabowo ganjar,positive
@Ganjaran_app @GibranRakabumi SAT SET TAS TES yg sbnrnya ya ckup joget &amp  irit bicara  kbnykan bacot visi misi bla bla bla ba bi bu ini itu muter2 rakyat udh muak Mas Ganjar Mas Anies 😆,SAT SET TAS TES yg sbnrnya ya ckup joget amp irit bicara kbnykan bacot visi misi bla bla bla ba bi bu ini itu muter rakyat udh muak Mas Ganjar Mas Anies,sat set tas tes yg sbnrnya ya ckup joget amp irit bicara kbnykan bacot visi misi bla bla bla ba bi bu ini itu muter rakyat udh muak mas ganjar mas anies,sat set tas tes sbnrnya ya joget amp irit bicara kbnykan bacot visi misi bla bla bla ba bi bu muter rakyat muak mas ganjar mas anies ,ganjar,sat set tas tes sbnrnya ya joget amp irit bicara kbnykan bacot visi misi bla bla bla ba bi bu muter rakyat muak mas ganjar mas anies,negative
@ganjarpranowo @mohmahfudmd Kami yakin pak ganjar dan pak mahfud yang terbaik untuk membawa Indonesia maju,Kami yakin pak ganjar dan pak mahfud yang terbaik untuk membawa Indonesia maju,kami yakin pak ganjar dan pak mahfud yang terbaik untuk membawa indonesia maju,ganjar mahfud terbaik membawa indonesia maju ,ganjar,ganjar mahfud baik bawa indonesia maju,positive
@mazzini_gsp Pak Ganjar disana keliatan bukan sebagai capres tp sebagai wasit perlombaan🤣,Pak Ganjar disana keliatan bukan sebagai capres tp sebagai wasit perlombaan,pak ganjar disana keliatan bukan sebagai capres tp sebagai wasit perlombaan,ganjar disana capres wasit perlombaan ,ganjar,ganjar sana capres wasit lomba,neutral
@KataNadiaaa Mangkanya ak dkungnya ganjar mahfud aja sih,Mangkanya ak dkungnya ganjar mahfud aja sih,mangkanya ak dkungnya ganjar mahfud aja sih,mangkanya dkungnya ganjar mahfud sih ,ganjar,mangkanya dkungnya ganjar mahfud sih,neutral
@Dennysiregar7 @aniesbaswedan Prabowo dan Ganjar 11 12,Prabowo dan Ganjar,prabowo dan ganjar,prabowo ganjar ,ganjar,prabowo ganjar,neutral
"Kita butuh pemimpin yg tegas, berani SIKAT HABIS KORUPSI yg merusak masa dpn Indonesia  Ganjar-Mahfud Pilihan TEPAT untuk Indonesia Unggul  GanjarSatSet MahfudTasTes #GasssGanjarMahfud https://t.co/EBXqwCFuuW",Kita butuh pemimpin yg tegas berani SIKAT HABIS KORUPSI yg merusak masa dpn Indonesia Ganjar Mahfud Pilihan TEPAT untuk Indonesia Unggul Ganjar Sat Set Mahfud Tas Tes Gas Ganjar Mahfud,kita butuh pemimpin yg tegas berani sikat habis korupsi yg merusak masa dpn indonesia ganjar mahfud pilihan tepat untuk indonesia unggul ganjar sat set mahfud tas tes gas ganjar mahfud,butuh pemimpin berani sikat habis korupsi merusak indonesia ganjar mahfud pilihan indonesia unggul ganjar sat set mahfud tas tes gas ganjar mahfud ,ganjar,butuh pimpin berani sikat habis korupsi rusak indonesia ganjar mahfud pilih indonesia unggul ganjar sat set mahfud tas tes gas ganjar mahfud,neutral
@ganjarpranowo Pak Ganjar bersikap tegas tersebut bisa berjalan dengan baik jika pemerintah bersih dan akomodatif terhadap aspirasi rakyat,Pak Ganjar bersikap tegas tersebut bisa berjalan dengan baik jika pemerintah bersih dan akomodatif terhadap aspirasi rakyat,pak ganjar bersikap tegas tersebut bisa berjalan dengan baik jika pemerintah bersih dan akomodatif terhadap aspirasi rakyat,ganjar bersikap berjalan pemerintah bersih akomodatif aspirasi rakyat ,ganjar,ganjar sikap jalan perintah bersih akomodatif aspirasi rakyat,positive
"@ganjarpranowo @mohmahfudmd Pak Ganjar Mahfud merupakan harapan baru untuk rakyat, bismillah bersama menuju Indonesia sejahtera",Pak Ganjar Mahfud merupakan harapan baru untuk rakyat bismillah bersama menuju Indonesia sejahtera,pak ganjar mahfud merupakan harapan baru untuk rakyat bismillah bersama menuju indonesia sejahtera,ganjar mahfud harapan rakyat bismillah indonesia sejahtera ,ganjar,ganjar mahfud harap rakyat bismillah indonesia sejahtera,positive
@Dennysiregar7 Kurang apa lagi coba pak Ganjar dalam memperjuangkan kepentingan rakyat.,Kurang apa lagi coba pak Ganjar dalam memperjuangkan kepentingan rakyat,kurang apa lagi coba pak ganjar dalam memperjuangkan kepentingan rakyat,coba ganjar memperjuangkan kepentingan rakyat ,ganjar,coba ganjar juang penting rakyat,neutral
Seenggaknya Ganjar-Anies masih 11-12 dripda dibandingin sma Wowo. Tinggal kita tunggu debat Cawapres. GK sabar pengen liat Belimbing Sayur. Hahah  tag Triple J Oposisi Indonesia Forever Simp JAKI sehun Ordal Ahok Emosian Ganjar Mahfud Ginting Ammar Zoni Betah Cadaver Wowo Prabowo https://t.co/MkE5iXeEmZ,Seenggaknya Ganjar Anies masih dripda dibandingin sma Wowo Tinggal kita tunggu debat Cawapres GK sabar pengen liat Belimbing Sayur Hahah tag Triple J Oposisi Indonesia Forever Simp JAKI sehun Ordal Ahok Emosian Ganjar Mahfud Ginting Ammar Zoni Betah Cadaver Wowo Prabowo,seenggaknya ganjar anies masih dripda dibandingin sma wowo tinggal kita tunggu debat cawapres gk sabar pengen liat belimbing sayur hahah tag triple j oposisi indonesia forever simp jaki sehun ordal ahok emosian ganjar mahfud ginting ammar zoni betah cadaver wowo prabowo,seenggaknya ganjar anies dibandingin wowo tinggal tunggu debat cawapres sabar pengin lihat belimbing sayur hahah tag triple oposisi indonesia forever simp jaki sehun ordal ahok emosian ganjar mahfud ganteng ammar zoni betah cadaver wowo prabowo ,ganjar,enggak ganjar anies dibandingin wowo tinggal tunggu debat cawapres sabar pengin lihat belimbing sayur hahah tag triple oposisi indonesia forever simp jaki hun ordal ahok emosi ganjar mahfud ganteng ammar zoni betah cadaver wowo prabowo,positive
