full_text,cleaned_text,case_folding,normalisasi,affiliate,stemming,labeling
"@Fahrihamzah Anies itu Ibarat mobil BMW Farari banyk yg dukung kalau balapan, kalau Gibran Jokowi itu mobil ESEMKA banyak yg dukung ternyata tertipu karena salesnya boong, nah Kalau Fahri Ini mobil rongsokan sdh rongsok berisik lagi mana ada yg mau jagokan apalagi pasang taruhan di lintasan",Anies itu Ibarat mobil BMW Farari banyk yg dukung kalau balapan kalau Gibran Jokowi itu mobil ESEMKA banyak yg dukung ternyata tertipu karena salesnya boong nah Kalau Fahri Ini mobil rongsokan sdh rongsok berisik lagi mana ada yg mau jagokan apalagi pasang taruhan di lintasan,anies itu ibarat mobil bmw farari banyk yg dukung kalau balapan kalau gibran jokowi itu mobil esemka banyak yg dukung ternyata tertipu karena salesnya boong nah kalau fahri ini mobil rongsokan sdh rongsok berisik lagi mana ada yg mau jagokan apalagi pasang taruhan di lintasan,anies mobil bmw farari banyk dukung balapan gibran jokowi mobil esemka dukung tertipu salesnya bohong fahri mobil rongsokan rongsok berisik jagokan pasang taruhan lintasan ,anies,anies mobil bmw farari banyk dukung balap gibran jokowi mobil esemka dukung tipu salesnya bohong fahri mobil rongsok rongsok berisik jago pasang taruh lintas,positive
"Anies Temui UAS, Dukung Pasangan AMIN di Pilpres 2024  https://t.co/LoStXoOsoT https://t.co/uqz44g2s3n",Anies Temui UAS Dukung Pasangan AMIN di Pilpres,anies temui uas dukung pasangan amin di pilpres,anies temui uas dukung pasangan amin pilpres ,anies,anies temu uas dukung pasang amin pilpres,positive
"Kisah anak yang terbuang bab 5a Lima kali tamparan"" #Salaar  #jjk245  #RIPZahara  #fcklive  Anies Prabowo Indonesia Forever #KitaTantrum  Pengamat Ordal Tidur https://t.co/NXlybIWSV6""",Kisah anak yang terbuang bab a Lima kali tamparan Salaar jjk RIP Zahara fcklive Anies Prabowo Indonesia Forever Kita Tantrum Pengamat Ordal Tidur,kisah anak yang terbuang bab a lima kali tamparan salaar jjk rip zahara fcklive anies prabowo indonesia forever kita tantrum pengamat ordal tidur,kisah anak terbuang bab a kali tamparan salaar jjk rip zahara fcklive anies prabowo indonesia forever tantrum pengamat ordal tidur ,anies,kisah anak buang bab a kali tampar salaar jjk rip zahara fcklive anies prabowo indonesia forever tantrum amat ordal tidur,negative
@rahmaniarbaftim @yaniarsim Masha Allah pak Anies,Masha Allah pak Anies,masha allah pak anies,masha allah anies ,anies,masha allah anies,neutral
"@ekowboy2 Yg 73% tetap pilih Prabowo, yg 10% berubah pilihan dari Anies ke Prabowo 🤣",Yg tetap pilih Prabowo yg berubah pilihan dari Anies ke Prabowo,yg tetap pilih prabowo yg berubah pilihan dari anies ke prabowo,pilih prabowo berubah pilihan anies prabowo ,anies,pilih prabowo ubah pilih anies prabowo,neutral
@ekowboy2 Tapi tetap saja yg diomongin beliau terhadap anies adalah fakta,Tapi tetap saja yg diomongin beliau terhadap anies adalah fakta,tapi tetap saja yg diomongin beliau terhadap anies adalah fakta,diomongin beliau anies fakta ,anies,diomongin beliau anies fakta,neutral
"@Hasbil_Lbs Mo nyerang balik bagaimana, Wowo ngga tahu perkembangan apa apa, dia hanya sibuk dengan diri sendiri serta cari cara bagaimana bisa berkuasa,Anies bilang ini doi setuju, Ganjar bilang apa eeh setuju juga Intinya Wowo bukan apa apa.",Mo nyerang balik bagaimana Wowo ngga tahu perkembangan apa apa dia hanya sibuk dengan diri sendiri serta cari cara bagaimana bisa berkuasa Anies bilang ini doi setuju Ganjar bilang apa eeh setuju juga Intinya Wowo bukan apa apa,mo nyerang balik bagaimana wowo ngga tahu perkembangan apa apa dia hanya sibuk dengan diri sendiri serta cari cara bagaimana bisa berkuasa anies bilang ini doi setuju ganjar bilang apa eeh setuju juga intinya wowo bukan apa apa,menyerang wowo perkembangan sibuk cari berkuasa anies bilang doi setuju ganjar bilang eeh setuju intinya wowo ,anies,serang wowo kembang sibuk cari kuasa anies bilang doi tuju ganjar bilang eeh tuju inti wowo,positive
"@sobat_anies Langsung unfoll, kmren follow karna seperti nya banyak cerita dan berita yang bisa dan enak di ketahui, kriminal atau non kriminal, serakang 😮‍💨",Langsung unfoll kmren follow karna seperti nya banyak cerita dan berita yang bisa dan enak di ketahui kriminal atau non kriminal serakang,langsung unfoll kmren follow karna seperti nya banyak cerita dan berita yang bisa dan enak di ketahui kriminal atau non kriminal serakang,langsung unfoll kemarin follow nya cerita berita enak ketahui kriminal non kriminal serakang ,anies,langsung unfoll kemarin follow nya cerita berita enak tahu kriminal non kriminal serakang,positive
"@VeronicaKoman Kalian bilang bilang politik identitas tanpa analisis lebih jauh. Padahal jelas, 5 tahun menjabat sama sekali nggak ada yang dianakemaskan sama pak anies. Semua sama rata hak nya.",Kalian bilang bilang politik identitas tanpa analisis lebih jauh Padahal jelas tahun menjabat sama sekali nggak ada yang dianakemaskan sama pak anies Semua sama rata hak nya,kalian bilang bilang politik identitas tanpa analisis lebih jauh padahal jelas tahun menjabat sama sekali nggak ada yang dianakemaskan sama pak anies semua sama rata hak nya,bilang bilang politik identitas analisis menjabat dianakemaskan anies hak nya ,anies,bilang bilang politik identitas analisis jabat dianakemaskan anies hak nya,positive
"@baja_dari_dulu @PreciosaKanti Orang pintar ndak perlu bawa proposal. Demi bisa gaet Anies, prabowopun tega mendowngrade uno yg awalnya mau dijadiin cagub, turun kasta jadi cawagub. Demi syahwat kekuasaan, jalan apapun dipakai. https://t.co/WxSAeGo0V3",Orang pintar ndak perlu bawa proposal Demi bisa gaet Anies prabowopun tega mendowngrade uno yg awalnya mau dijadiin cagub turun kasta jadi cawagub Demi syahwat kekuasaan jalan apapun dipakai,orang pintar ndak perlu bawa proposal demi bisa gaet anies prabowopun tega mendowngrade uno yg awalnya mau dijadiin cagub turun kasta jadi cawagub demi syahwat kekuasaan jalan apapun dipakai,orang pintar indak bawa proposal gaet anies prabowopun tega mendowngrade uno dijadikan cagub turun kasta cawagub syahwat kekuasaan jalan apapun dipakai ,anies,orang pintar indak bawa proposal gaet anies prabowopun tega mendowngrade uno jadi cagub turun kasta cawagub syahwat kuasa jalan apa pakai,negative
"@WongAlasRoban Kalau nalar pendukung kosong 2 jalan, mereka tahu persis kebenaran narasi Pak Anies. Buktinya, Malaysia, Singapura dan Brunei sering protes soal polusi akibat kebakaran hutan di Sumatera dan Kalimantan. Angin tidak punya KTP.",Kalau nalar pendukung kosong jalan mereka tahu persis kebenaran narasi Pak Anies Buktinya Malaysia Singapura dan Brunei sering protes soal polusi akibat kebakaran hutan di Sumatera dan Kalimantan Angin tidak punya KTP,kalau nalar pendukung kosong jalan mereka tahu persis kebenaran narasi pak anies buktinya malaysia singapura dan brunei sering protes soal polusi akibat kebakaran hutan di sumatera dan kalimantan angin tidak punya ktp,nalar pendukung kosong jalan persis kebenaran narasi anies buktinya malaysia singapura brunei protes polusi akibat kebakaran hutan sumatera kalimantan angin ktp ,anies,nalar dukung kosong jalan persis benar narasi anies bukti malaysia singapura brunei protes polusi akibat bakar hutan sumatera kalimantan angin ktp,positive
"Yg meninggalkan barisan itu Prabowo, bergabung dengan penguasa. Anies tampil di depan menggambil alih barisan karena ketiadaan pemimpin digaris oposisi.   Orang-orang mati lalu keluarganya dibiarkan berjuang mencari keadilannya sendiri. Malah berdalih itu demi rekonsiliasi.",Yg meninggalkan barisan itu Prabowo bergabung dengan penguasa Anies tampil di depan menggambil alih barisan karena ketiadaan pemimpin digaris oposisi Orang orang mati lalu keluarganya dibiarkan berjuang mencari keadilannya sendiri Malah berdalih itu demi rekonsiliasi,yg meninggalkan barisan itu prabowo bergabung dengan penguasa anies tampil di depan menggambil alih barisan karena ketiadaan pemimpin digaris oposisi orang orang mati lalu keluarganya dibiarkan berjuang mencari keadilannya sendiri malah berdalih itu demi rekonsiliasi,meninggalkan barisan prabowo bergabung penguasa anies tampil menggambil alih barisan ketiadaan pemimpin digaris oposisi orang orang mati keluarganya dibiarkan berjuang mencari keadilannya berdalih rekonsiliasi ,anies,tinggal baris prabowo gabung kuasa anies tampil menggambil alih baris tiada pimpin gar oposisi orang orang mati keluarga biar juang cari adil dalih rekonsiliasi,negative
"@Edy_yb3 @Hartnq1 @awemany Wong mereka udah ad pmbicaraan d belakang klo putaran 2 siapapun itu antara kubu pdip dan kubu anies akan berkoalisi soalnya udah tahu prabowo akan k putaran kedua, yah gua rasa sih gitu konsepnya d lingkungan legislatif ttap akan dikuasai pdip dan eksekutif akan dikuasai nasdem",Wong mereka udah ad pmbicaraan d belakang klo putaran siapapun itu antara kubu pdip dan kubu anies akan berkoalisi soalnya udah tahu prabowo akan k putaran kedua yah gua rasa sih gitu konsepnya d lingkungan legislatif ttap akan dikuasai pdip dan eksekutif akan dikuasai nasdem,wong mereka udah ad pmbicaraan d belakang klo putaran siapapun itu antara kubu pdip dan kubu anies akan berkoalisi soalnya udah tahu prabowo akan k putaran kedua yah gua rasa sih gitu konsepnya d lingkungan legislatif ttap akan dikuasai pdip dan eksekutif akan dikuasai nasdem,pmbicaraan kalo putaran kubu pdip kubu anies berkoalisi prabowo putaran ya gua sih konsepnya lingkungan legislatif dikuasai pdip eksekutif dikuasai nasdem ,anies,pmbicaraan kalo putar kubu pdip kubu anies koalisi prabowo putar ya gua sih konsep lingkung legislatif asai pdip eksekutif asai nasdem,neutral
"@Gus_Raharjo Yg di gambar: Pak obatnya jangan lupa diminum. Kipas...mana kipass... Sialan lu Anies, tekananku lgsng naik gara2 mulutmu. Ga nyangka elu bs nyolot..😁🤭  Yg ngusung bpk ini ga tau adat, sdh sepuh, kepayahan gitu msh disuruh berdiri lama dan marah2. Harusnya istirahat di rumah.",Yg di gambar Pak obatnya jangan lupa diminum Kipas mana kipass Sialan lu Anies tekananku lgsng naik gara mulutmu Ga nyangka elu bs nyolot Yg ngusung bpk ini ga tau adat sdh sepuh kepayahan gitu msh disuruh berdiri lama dan marah Harusnya istirahat di rumah,yg di gambar pak obatnya jangan lupa diminum kipas mana kipass sialan lu anies tekananku lgsng naik gara mulutmu ga nyangka elu bs nyolot yg ngusung bpk ini ga tau adat sdh sepuh kepayahan gitu msh disuruh berdiri lama dan marah harusnya istirahat di rumah,gambar obatnya lupa diminum kipas kipass sialan lu anies tekananku lgsng gara mulutmu menyangka lu menyolot ngusung bpk tau adat sepuh kepayahan disuruh berdiri marah istirahat rumah ,anies,gambar obat lupa minum kipas kipass sial lu anies tekan lgsng gara mulut sangka lu solot ngusung bpk tau adat sepuh payah suruh diri marah istirahat rumah,negative
@WicahyoSigit @JHSinurat @thejourneyOfan2 @Dennysiregar7 @Dayatchelsea02 Formula E sekalian.. Hahaha..   Kasus2 dipaksakan utk menjerat Anies.. Semua gagal total.. !!!  Org bersih tak akan mampu di buat kotor oleh manusia2 bodoh dan munafik!  Paham ente,Formula E sekalian Hahaha Kasus dipaksakan utk menjerat Anies Semua gagal total Org bersih tak akan mampu di buat kotor oleh manusia bodoh dan munafik Paham ente,formula e sekalian hahaha kasus dipaksakan utk menjerat anies semua gagal total org bersih tak akan mampu di buat kotor oleh manusia bodoh dan munafik paham ente,formula e hahaha dipaksakan menjerat anies gagal total orang bersih kotor manusia bodoh munafik paham ente ,anies,formula e hahaha paksa jerat anies gagal total orang bersih kotor manusia bodoh munafik paham ente,negative
@Bendata99 @sobat_anies Tp bang apa dia agak kecewa atau gimana ya sama 1?! Dia kan pernah nyomblangin anies dan bu susi itu bang?,Tp bang apa dia agak kecewa atau gimana ya sama Dia kan pernah nyomblangin anies dan bu susi itu bang,tp bang apa dia agak kecewa atau gimana ya sama dia kan pernah nyomblangin anies dan bu susi itu bang,bang kecewa ya nyomblangin anies bu susi bang ,anies,bang kecewa ya nyomblangin anies bu sus bang,negative
"@malin_palimo @Hilmi28 Ga cuma berani, kayaknya paslon lain ga ada yg pikirannya sejauh dan sedetail Pak Anies....pantas Jakarta semaju itu ditangan beliau",Ga cuma berani kayaknya paslon lain ga ada yg pikirannya sejauh dan sedetail Pak Anies pantas Jakarta semaju itu ditangan beliau,ga cuma berani kayaknya paslon lain ga ada yg pikirannya sejauh dan sedetail pak anies pantas jakarta semaju itu ditangan beliau,berani kayaknya paslon pikirannya sedetail anies jakarta semaju ditangan beliau ,anies,berani kayak paslon pikir detail anies jakarta maju tang beliau,positive
"@boysfromwest @kawanlama_mu @vmuliana Anies enggak ada salahnya pake bahasa tersebut. Tapi beberapa Masyarakat termasuk nenekmu ada yg ga ngerti dari bahasa nya. Ini perihal tata bahasa ya, bukan tentang bagus apa enggak nya paslon 1,2 ataupun 3.   Karena keterbatasan masyarakat kadang ada di bahasa.",Anies enggak ada salahnya pake bahasa tersebut Tapi beberapa Masyarakat termasuk nenekmu ada yg ga ngerti dari bahasa nya Ini perihal tata bahasa ya bukan tentang bagus apa enggak nya paslon ataupun Karena keterbatasan masyarakat kadang ada di bahasa,anies enggak ada salahnya pake bahasa tersebut tapi beberapa masyarakat termasuk nenekmu ada yg ga ngerti dari bahasa nya ini perihal tata bahasa ya bukan tentang bagus apa enggak nya paslon ataupun karena keterbatasan masyarakat kadang ada di bahasa,anies salahnya pakai bahasa masyarakat nenekmu mengerti bahasa nya perihal tata bahasa ya bagus nya paslon keterbatasan masyarakat kadang bahasa ,anies,anies salah pakai bahasa masyarakat nenek erti bahasa nya perihal tata bahasa ya bagus nya paslon batas masyarakat kadang bahasa,positive
@Mdy_Asmara1701 Yg buat gue nangis dr video ini malah bgmn keluarga UAS memperlakukan ibunda Pak Anies dgn penuh hormat dan kasih sayang.,Yg buat gue nangis dr video ini malah bgmn keluarga UAS memperlakukan ibunda Pak Anies dgn penuh hormat dan kasih sayang,yg buat gue nangis dr video ini malah bgmn keluarga uas memperlakukan ibunda pak anies dgn penuh hormat dan kasih sayang,gue menangis video keluarga uas memperlakukan ibunda anies penuh hormat kasih sayang ,anies,gue menang video keluarga uas laku ibunda anies penuh hormat kasih sayang,positive
@VIVAcoid Jawaban Anies bab polusi tentu saja akan gagal dipahami mereka yg daya nalarnya di bawah standar,Jawaban Anies bab polusi tentu saja akan gagal dipahami mereka yg daya nalarnya di bawah standar,jawaban anies bab polusi tentu saja akan gagal dipahami mereka yg daya nalarnya di bawah standar,anies bab polusi gagal dipahami daya nalarnya standar ,anies,anies bab polusi gagal paham daya nalar standar,negative
@descha05 Nanam singkong... Hasilnya terbengkalai,Nanam singkong Hasilnya terbengkalai,nanam singkong hasilnya terbengkalai,nanam singkong hasilnya terbengkalai ,anies,nanam singkong hasil bengkalai,neutral
"Pendukung Anies mah ngga niat bikin jagoannya menang. Berkali Anies meminta pendukungnya untuk santun, tapi syahwat jempol mereka ya ngga berubah.  Twit ini lewat di TL saya. Sengaja ngga saya QT, karena kasihan kalau blio kena bully. https://t.co/xKEVPsyO7X""",Pendukung Anies mah ngga niat bikin jagoannya menang Berkali Anies meminta pendukungnya untuk santun tapi syahwat jempol mereka ya ngga berubah Twit ini lewat di TL saya Sengaja ngga saya QT karena kasihan kalau blio kena bully,pendukung anies mah ngga niat bikin jagoannya menang berkali anies meminta pendukungnya untuk santun tapi syahwat jempol mereka ya ngga berubah twit ini lewat di tl saya sengaja ngga saya qt karena kasihan kalau blio kena bully,pendukung anies mah niat bikin jagoannya menang berkali anies pendukungnya santun syahwat jempol ya berubah twit tl sengaja kasihan blio kena bully ,anies,dukung anies mah niat bikin jago menang kali anies dukung santun syahwat jempol ya ubah twit tl sengaja kasihan blio kena bully,positive
"@sobat_anies Ya tukang cebok mang gitu. Ibarat badan manusia, kemarin mereka jadi mata, hidung, telinga, mulut, dan fikiran rakyat.  Lah sekarang jadi tangan kiri(punya tugas nyebokin kalo majikan boker)",Ya tukang cebok mang gitu Ibarat badan manusia kemarin mereka jadi mata hidung telinga mulut dan fikiran rakyat Lah sekarang jadi tangan kiri punya tugas nyebokin kalo majikan boker,ya tukang cebok mang gitu ibarat badan manusia kemarin mereka jadi mata hidung telinga mulut dan fikiran rakyat lah sekarang jadi tangan kiri punya tugas nyebokin kalo majikan boker,ya tukang cebok badan manusia kemarin mata hidung telinga mulut pikiran rakyat tangan kiri tugas nyebokin kalo majikan berak ,anies,ya tukang cebok badan manusia kemarin mata hidung telinga mulut pikir rakyat tangan kiri tugas nyebokin kalo majikan berak,neutral
@sobat_anies Demi cuan akal akan sehatnya hilang,Demi cuan akal akan sehatnya hilang,demi cuan akal akan sehatnya hilang,cuan akal sehatnya hilang ,anies,cuan akal sehat hilang,positive
Yg Berdiri ditengah adalah kakek Anies Rasyid Baswedan PRESIDEN 2024... https://t.co/PX5TrVhT0g,Yg Berdiri ditengah adalah kakek Anies Rasyid Baswedan PRESIDEN,yg berdiri ditengah adalah kakek anies rasyid baswedan presiden,berdiri ditengah kakek anies rasyid baswedan presiden ,anies,diri tengah kakek anies rasyid baswedan presiden,neutral
"@Denbagus977649 @sobat_anies Sejauh ini, ini yang makjleb  😅😅",Sejauh ini ini yang makjleb,sejauh ini ini yang makjleb,makjleb ,anies,makjleb,neutral
"@zy_zy_its_me Kompetisi kok malah ngomongin adab. Tidak pas dong Kalau ngomongin adab, musyawarah aja sama keluarga jangan debat/ikut kontestasi politik. Ini kan judulnya bukan pertemuan  Kalau saya jadi anies"" lagi. ""Kalau gw jadi prabowo"" gak akan ngeiyain anak emas putusan MK.""",Kompetisi kok malah ngomongin adab Tidak pas dong Kalau ngomongin adab musyawarah aja sama keluarga jangan debat ikut kontestasi politik Ini kan judulnya bukan pertemuan Kalau saya jadi anies lagi Kalau gw jadi prabowo gak akan ngeiyain anak emas putusan MK,kompetisi kok malah ngomongin adab tidak pas dong kalau ngomongin adab musyawarah aja sama keluarga jangan debat ikut kontestasi politik ini kan judulnya bukan pertemuan kalau saya jadi anies lagi kalau gw jadi prabowo gak akan ngeiyain anak emas putusan mk,kompetisi mengomongkan adab pas mengomongkan adab musyawarah keluarga debat kontestasi politik judulnya pertemuan anies gue prabowo ngeiyain anak emas putusan ,anies,kompetisi omong adab pas omong adab musyawarah keluarga debat kontestasi politik judul temu anies gue prabowo ngeiyain anak emas putus,positive
