full_text,cleaned_text,case_folding,normalisasi,affiliate,stemming,labeling
"@Jumadi52056989 @Ndons_Back @99propaganda @bengkeldodo @AditBandit234 @are_inismyname @Bank_Joee_ @BANGSAygSUJUD @Alie_Fahnoor Itu demo menolak keputusan pilpres yg mendukung prabowo,yg dipermasalahin anies itu tdk ada kejelasan dan keadilan buat anak ini,salah ga minta keadilan?Dan kejadian itu terjadi saat demo membela prabowo,dan ternyata prabowo yg dibela mati2an mlh putar haluan jd pembantu rivalnya",Itu demo menolak keputusan pilpres yg mendukung prabowo yg dipermasalahin anies itu tdk ada kejelasan dan keadilan buat anak ini salah ga minta keadilan Dan kejadian itu terjadi saat demo membela prabowo dan ternyata prabowo yg dibela mati an mlh putar haluan jd pembantu rivalnya,itu demo menolak keputusan pilpres yg mendukung prabowo yg dipermasalahin anies itu tdk ada kejelasan dan keadilan buat anak ini salah ga minta keadilan dan kejadian itu terjadi saat demo membela prabowo dan ternyata prabowo yg dibela mati an mlh putar haluan jd pembantu rivalnya,demo menolak keputusan pilpres mendukung prabowo dipermasalahin anies kejelasan keadilan anak salah keadilan kejadian demo membela prabowo prabowo dibela mati an putar haluan pembantu rivalnya ,prabowo,demo tolak putus pilpres dukung prabowo dipermasalahin anies jelas adil anak salah adil jadi demo bela prabowo prabowo bela mati an putar haluan bantu rival,negative
@irbahbaihaqi @minum_id @xandreanda @PartaiSocmed @aniesbaswedan @prabowo Saat pak anies jd gubernur gimana? krn ini kan kasus 2019 dimana anies msh jadi gubernur DKI dia pny power utk bisa dialog dgn kapolda  saat itu utk bisa menyelesaikan masalah ini secara profesional &amp  terbuka knp nunggu skrng saat kampanye pilpres,Saat pak anies jd gubernur gimana krn ini kan kasus dimana anies msh jadi gubernur DKI dia pny power utk bisa dialog dgn kapolda saat itu utk bisa menyelesaikan masalah ini secara profesional amp terbuka knp nunggu skrng saat kampanye pilpres,saat pak anies jd gubernur gimana krn ini kan kasus dimana anies msh jadi gubernur dki dia pny power utk bisa dialog dgn kapolda saat itu utk bisa menyelesaikan masalah ini secara profesional amp terbuka knp nunggu skrng saat kampanye pilpres,anies gubernur dimana anies gubernur dki power dialog kapolda menyelesaikan profesional amp terbuka menunggu kampanye pilpres ,prabowo,anies gubernur mana anies gubernur dki power dialog kapolda selesai profesional amp buka tunggu kampanye pilpres,negative
"Dia nggak perlu jabatan @prabowo Karena dia nggak perlu jabatan makanya 1 kali jadi cawapres 2009 gagal.2014 capres gagal,2019 capres gagal, menuju 2024 jadi penari  Timbul dengan penguasa...",Dia nggak perlu jabatan Karena dia nggak perlu jabatan makanya kali jadi cawapres gagal capres gagal capres gagal menuju jadi penari Timbul dengan penguasa,dia nggak perlu jabatan karena dia nggak perlu jabatan makanya kali jadi cawapres gagal capres gagal capres gagal menuju jadi penari timbul dengan penguasa,jabatan jabatan kali cawapres gagal capres gagal capres gagal penari timbul penguasa ,prabowo,jabat jabat kali cawapres gagal capres gagal capres gagal tari timbul kuasa,negative
"@GarudaBajaRing1 @GeiszChalifah @KPU_ID Loh gak tahu dengan lama berdiri, psikis Prabowo akan mudah terganggu. Karena fisik Prabowo lebih lemah dibanding yang lain. Secara perawakan kan jelas lebih keren 01 dan 03.",Loh gak tahu dengan lama berdiri psikis Prabowo akan mudah terganggu Karena fisik Prabowo lebih lemah dibanding yang lain Secara perawakan kan jelas lebih keren dan,loh gak tahu dengan lama berdiri psikis prabowo akan mudah terganggu karena fisik prabowo lebih lemah dibanding yang lain secara perawakan kan jelas lebih keren dan,loh berdiri psikis prabowo mudah terganggu fisik prabowo lemah dibanding perawakan keren ,prabowo,loh diri psikis prabowo mudah ganggu fisik prabowo lemah banding awa keren,positive
Jir baru tau Sumitro Djojohadikusumo (ayah Prabowo) jadi nama gedung di Kemenkeu https://t.co/uhZlyQphQa,Jir baru tau Sumitro Djojohadikusumo ayah Prabowo jadi nama gedung di Kemenkeu,jir baru tau sumitro djojohadikusumo ayah prabowo jadi nama gedung di kemenkeu,jir tau sumitro djojohadikusumo ayah prabowo nama gedung kemenkeu ,prabowo,jir tau sumitro djojohadikusumo ayah prabowo nama gedung kemenkeu,neutral
"@ainunnajib @prabowo Kata2 sejati megalomania narsistik&amp manipulatif jg kontradiktif,termasuk kontex psikopat KDRT untuk ucapan tak takut mati.  BEM UGM Liverpool Aston Villa  #AldiTaherxSalmaSalsabil  EARLY VDAY FOR V Lakers Bournemouth Arsenal #판타지오_보이콧 #판타지오_명확히_해명해 jisung SHINee. https://t.co/bJvterzVNO",Kata sejati megalomania narsistik amp manipulatif jg kontradiktif termasuk kontex psikopat KDRT untuk ucapan tak takut mati BEM UGM Liverpool Aston Villa Aldi Taherx Salma Salsabil EARLY VDAY FOR V Lakers Bournemouth Arsenal jisung SHI Nee,kata sejati megalomania narsistik amp manipulatif jg kontradiktif termasuk kontex psikopat kdrt untuk ucapan tak takut mati bem ugm liverpool aston villa aldi taherx salma salsabil early vday for v lakers bournemouth arsenal jisung shi nee,sejati megalomania narsistik amp manipulatif kontradiktif kontex psikopat kdrt ucapan takut mati bem ugm liverpool aston villa aldi taherx salma salsabil early vday for v lakers bournemouth arsenal jisung shi ,prabowo,sejati megalomania narsistik amp manipulatif kontradiktif kontex psikopat kdrt ucap takut mati bem ugm liverpool aston villa aldi taherx salma salsabil early vday for v lakers bournemouth arsenal jisung shi,negative
Selamat buat pak prabowo. Langsung disahkan saja.  Hahahaha https://t.co/yqk4pyUkzN,Selamat buat pak prabowo Langsung disahkan saja Hahahaha,selamat buat pak prabowo langsung disahkan saja hahahaha,selamat prabowo langsung disahkan hahahaha ,prabowo,selamat prabowo langsung sah hahahaha,positive
"Ganjar dan Anies Kompak Serang Prabowo, TPN: Itu Bukan Strategi, tapi... https://t.co/Vl4ROXCDTe",Ganjar dan Anies Kompak Serang Prabowo TPN Itu Bukan Strategi tapi,ganjar dan anies kompak serang prabowo tpn itu bukan strategi tapi,ganjar anies kompak serang prabowo tpn strategi ,prabowo,ganjar anies kompak serang prabowo tpn strategi,positive
@SriMRasyid1 @Resty_J_Cayah @HappyTupay @Dahnilanzar @prabowo Ditambah minum asam sulfat,Ditambah minum asam sulfat,ditambah minum asam sulfat,ditambah minum asam sulfat ,prabowo,tambah minum asam sulfat,negative
@haliday0147 @prabowo @gibran_tweet @Gerindra @golkar_id @Official_PAN @PDemokrat @psi_id @partaigeloraid @xathrya @plisitin @BangPino__ Dah gak sabar nunggu penampilan Gibran di debat selanjutnya,Dah gak sabar nunggu penampilan Gibran di debat selanjutnya,dah gak sabar nunggu penampilan gibran di debat selanjutnya,deh sabar menunggu penampilan gibran debat ,prabowo,deh sabar tunggu tampil gibran debat,positive
"@Fahrihamzah Jadi menurut analogi anda, Pak Prabowo itu istrinya. Sedangkan Gibran itu suami barunya si istri? Nanti kedepannya si suami ngatur istri atau istri ngatur suami? Atau bapak mertua yang ngatur?",Jadi menurut analogi anda Pak Prabowo itu istrinya Sedangkan Gibran itu suami barunya si istri Nanti kedepannya si suami ngatur istri atau istri ngatur suami Atau bapak mertua yang ngatur,jadi menurut analogi anda pak prabowo itu istrinya sedangkan gibran itu suami barunya si istri nanti kedepannya si suami ngatur istri atau istri ngatur suami atau bapak mertua yang ngatur,analogi prabowo istrinya gibran suami barunya sih istri kedepannya sih suami mengatur istri istri mengatur suami mertua mengatur ,prabowo,analogi prabowo istri gibran suami baru sih istri depan sih suami atur istri istri atur suami mertua atur,neutral
"@Hasbil_Lbs disini lain,  prabowo anteng2 saja saat mengkhianati jutaan rakyat yg memilihnya di 2019 untuk jdi menteri.",disini lain prabowo anteng saja saat mengkhianati jutaan rakyat yg memilihnya di untuk jdi menteri,disini lain prabowo anteng saja saat mengkhianati jutaan rakyat yg memilihnya di untuk jdi menteri,prabowo anteng mengkhianati jutaan rakyat memilihnya menteri ,prabowo,prabowo anteng khianat juta rakyat pilih menteri,negative
@zy_zy_its_me Yg nyerang prabowo duluan.giliran di counter attack. Anies yg disalahin. Makannya kalo mental gampang mewek jangan nyerang duluan,Yg nyerang prabowo duluan giliran di counter attack Anies yg disalahin Makannya kalo mental gampang mewek jangan nyerang duluan,yg nyerang prabowo duluan giliran di counter attack anies yg disalahin makannya kalo mental gampang mewek jangan nyerang duluan,menyerang prabowo duluan giliran counter attack anies disalahin makannya kalo mental gampang mewek menyerang duluan ,prabowo,serang prabowo duluan gilir counter attack anies disalahin makan kalo mental gampang mewek serang duluan,negative
@Indonesia_24 @muchlis_ar Terus seandainya pun dari jk bukan anies yang minta. Lah jokowi sama prabowo mau ? Masa nggak bisa nolak. Ya karna butuh lah,Terus seandainya pun dari jk bukan anies yang minta Lah jokowi sama prabowo mau Masa nggak bisa nolak Ya karna butuh lah,terus seandainya pun dari jk bukan anies yang minta lah jokowi sama prabowo mau masa nggak bisa nolak ya karna butuh lah,seandainya anies jokowi prabowo nolak ya butuh ,prabowo,anda anies jokowi prabowo nolak ya butuh,neutral
@donigilaa @PartaiSocmed @prabowo Lu nanti di jual ke cina sama Wowo..dan klean yg dapat amplop nanti di cari..,Lu nanti di jual ke cina sama Wowo dan klean yg dapat amplop nanti di cari,lu nanti di jual ke cina sama wowo dan klean yg dapat amplop nanti di cari,lu jual cina wowo klean amplop cari ,prabowo,lu jual cina wowo klean amplop cari,neutral
@fulan77777 @Gerindra @prabowo Pengkhianatan terjadi hanya bbrp hari setelah Kalimat the legend 'Timbul Tenggelam',Pengkhianatan terjadi hanya bbrp hari setelah Kalimat the legend Timbul Tenggelam,pengkhianatan terjadi hanya bbrp hari setelah kalimat the legend timbul tenggelam,pengkhianatan kalimat the legend timbul tenggelam ,prabowo,khianat kalimat the legend timbul tenggelam,negative
@rnrsql @PartaiSocmed Kontrak politik dengan prabowo berlaku pada Pilpres 2019. Pada Pilpres 2024 sudah tidak ada kontrak politik.,Kontrak politik dengan prabowo berlaku pada Pilpres Pada Pilpres sudah tidak ada kontrak politik,kontrak politik dengan prabowo berlaku pada pilpres pada pilpres sudah tidak ada kontrak politik,kontrak politik prabowo berlaku pilpres pilpres kontrak politik ,prabowo,kontrak politik prabowo laku pilpres pilpres kontrak politik,neutral
"Ni pak @prabowo kan yah? 😭 Saya pendukung bapak 2019,  Tapi kita butuhkan sekarang perubahan pak,",Ni pak kan yah Saya pendukung bapak Tapi kita butuhkan sekarang perubahan pak,ni pak kan yah saya pendukung bapak tapi kita butuhkan sekarang perubahan pak,nih ya pendukung butuhkan perubahan ,prabowo,nih ya dukung butuh ubah,positive
"@PartaiSocmed @prabowo Berat tum....  Kerjaan mengangkat performa Prabowo.. Orang udah ling lung, bisanya cuma Jokowi, Jokowi. !",Berat tum Kerjaan mengangkat performa Prabowo Orang udah ling lung bisanya cuma Jokowi Jokowi,berat tum kerjaan mengangkat performa prabowo orang udah ling lung bisanya cuma jokowi jokowi,berat tum pekerjaan mengangkat performa prabowo orang ling lung bisanya jokowi jokowi ,prabowo,berat tum kerja angkat performa prabowo orang ling lung bisa jokowi jokowi,negative
@Erik_Alfredo5 @bengkeldodo @AndreasSolusi @Lembayung071 @axdwin @fadlizon @choymarkochoy @dwioktariyadi @BosPurwa @ekowboy2 @99propaganda Sebenarny elu dan kawan2 yg di kolom komen ini bukan pendukung atau pengagum Prabowo.   Tapi kalian pembenci jokowi.   Mau gak mau kalian ngedukung prabowo di 2014 dan 2019.  Maka nya pendukung prabowo yg asli mereka masih stay walaupun gak banyak lagi.,Sebenarny elu dan kawan yg di kolom komen ini bukan pendukung atau pengagum Prabowo Tapi kalian pembenci jokowi Mau gak mau kalian ngedukung prabowo di dan Maka nya pendukung prabowo yg asli mereka masih stay walaupun gak banyak lagi,sebenarny elu dan kawan yg di kolom komen ini bukan pendukung atau pengagum prabowo tapi kalian pembenci jokowi mau gak mau kalian ngedukung prabowo di dan maka nya pendukung prabowo yg asli mereka masih stay walaupun gak banyak lagi,sebenarny lu kawan kolom komen pendukung pengagum prabowo pembenci jokowi mendukung prabowo nya pendukung prabowo asli stay ,prabowo,sebenarny lu kawan kolom komen dukung kagum prabowo benci jokowi dukung prabowo nya dukung prabowo asli stay,positive
Jangan dipisah kita menikmatinya saja..  Kalau bisa kubu Ganjar Mahfud mengambil keuntungan dari sini 😁😁😁 Hajar terus bleh.. . . Terasa gempa Prabowo Indonesia forever  #KitaTantrum https://t.co/yvb3Cj5NyA,Jangan dipisah kita menikmatinya saja Kalau bisa kubu Ganjar Mahfud mengambil keuntungan dari sini Hajar terus bleh Terasa gempa Prabowo Indonesia forever Kita Tantrum,jangan dipisah kita menikmatinya saja kalau bisa kubu ganjar mahfud mengambil keuntungan dari sini hajar terus bleh terasa gempa prabowo indonesia forever kita tantrum,dipisah menikmatinya kubu ganjar mahfud mengambil keuntungan hajar gempa prabowo indonesia forever tantrum ,prabowo,pisah nikmat kubu ganjar mahfud ambil untung hajar gempa prabowo indonesia forever tantrum,negative
"@PartaiSocmed @aniesbaswedan @prabowo Pak saya bisa jamin kalau semua pasangan pake buzzer, karena saya pernah dapat tawaran tsb.",Pak saya bisa jamin kalau semua pasangan pake buzzer karena saya pernah dapat tawaran tsb,pak saya bisa jamin kalau semua pasangan pake buzzer karena saya pernah dapat tawaran tsb,jamin pasangan pakai buzzer tawaran ,prabowo,jamin pasang pakai buzzer tawar,positive
@tempodotco @prabowo BENER...100% RAKYAT YG MENENTUKAN........BUKA  DEBAT KALIAN..,BENER RAKYAT YG MENENTUKAN BUKA DEBAT KALIAN,bener rakyat yg menentukan buka debat kalian,rakyat menentukan buka debat ,prabowo,rakyat tentu buka debat,neutral
"@andre_rosiade Prabowo dan Gibran hanya akan mengutamakan bisnis dan perusahaan pribadinya kalau berkuasa,,BERKUASA, kepentingan negara dan rakyat nomor 1000,,,,mengerikan kalau tipe karakter dan watak Prabowo dgn latar belakang militer kalau berkuasa, Gibran menghalalkan segala cara https://t.co/kXxbmcSYBO",Prabowo dan Gibran hanya akan mengutamakan bisnis dan perusahaan pribadinya kalau berkuasa BERKUASA kepentingan negara dan rakyat nomor mengerikan kalau tipe karakter dan watak Prabowo dgn latar belakang militer kalau berkuasa Gibran menghalalkan segala cara,prabowo dan gibran hanya akan mengutamakan bisnis dan perusahaan pribadinya kalau berkuasa berkuasa kepentingan negara dan rakyat nomor mengerikan kalau tipe karakter dan watak prabowo dgn latar belakang militer kalau berkuasa gibran menghalalkan segala cara,prabowo gibran mengutamakan bisnis perusahaan pribadinya berkuasa berkuasa kepentingan negara rakyat nomor mengerikan tipe karakter watak prabowo latar militer berkuasa gibran menghalalkan ,prabowo,prabowo gibran utama bisnis usaha pribadi kuasa kuasa penting negara rakyat nomor keri tipe karakter watak prabowo latar militer kuasa gibran halal,negative
@Gerindra @prabowo Selamat pagi juga kawan...titip salam buat Pak Prabowo..jga kesehatan,Selamat pagi juga kawan titip salam buat Pak Prabowo jga kesehatan,selamat pagi juga kawan titip salam buat pak prabowo jga kesehatan,selamat pagi kawan titip salam prabowo kesehatan ,prabowo,selamat pagi kawan titip salam prabowo sehat,positive
"@PartaiSocmed @prabowo Maaf..Kok Rasa Rasanya, Setelah Dukung Prabowo, Akun Sekelas  @PartaiSocmed   dan  @Heraloebss  , Sekarang Jadi Sekelas  @AdjengPradha   Demokrat. Wibawa dan Kharismanya Lenyap. Koment Di Timelinnya pun Pada Membantah dan Ngledekin Bener Ga Sih ?? Cc  @sobat_anies",Maaf Kok Rasa Rasanya Setelah Dukung Prabowo Akun Sekelas dan Sekarang Jadi Sekelas Demokrat Wibawa dan Kharismanya Lenyap Koment Di Timelinnya pun Pada Membantah dan Ngledekin Bener Ga Sih Cc,maaf kok rasa rasanya setelah dukung prabowo akun sekelas dan sekarang jadi sekelas demokrat wibawa dan kharismanya lenyap koment di timelinnya pun pada membantah dan ngledekin bener ga sih cc,maaf dukung prabowo akun sekelas sekelas demokrat wibawa karismanya lenyap komentar timelinnya membantah ngledekin sih cc ,prabowo,maaf dukung prabowo akun kelas kelas demokrat wibawa karisma lenyap komentar timelinnya ban ngledekin sih cc,negative
"@zy_zy_its_me Sdhlah, prabowo jd king maker saja, gak ush ambisi utk berkuasa. Contohlah bu megawati yg tidak haus kekuasaan, pdhl beliau bisa menggunakan kekuasaannya ketika pilpres 2009.",Sdhlah prabowo jd king maker saja gak ush ambisi utk berkuasa Contohlah bu megawati yg tidak haus kekuasaan pdhl beliau bisa menggunakan kekuasaannya ketika pilpres,sdhlah prabowo jd king maker saja gak ush ambisi utk berkuasa contohlah bu megawati yg tidak haus kekuasaan pdhl beliau bisa menggunakan kekuasaannya ketika pilpres,sdhlah prabowo king maker ambisi berkuasa contohlah bu megawati haus kekuasaan beliau kekuasaannya pilpres ,prabowo,sdhlah prabowo king maker ambisi kuasa contoh bu megawati haus kuasa beliau kuasa pilpres,negative
@akqujulid @rajzenita @tubirfess Aduhh Prabowo aja ngakuin sendiri kok bs2nya blg abu3,Aduhh Prabowo aja ngakuin sendiri kok bs nya blg abu,aduhh prabowo aja ngakuin sendiri kok bs nya blg abu,aduh prabowo ngakuin nya bilang abu ,prabowo,aduh prabowo ngakuin nya bilang abu,negative
@GwynxAsh @prabowo @gibran_tweet @Gerindra @golkar_id @Official_PAN @PDemokrat @psi_id @partaigeloraid @plisitin @DavinaSastro @GreatAdjie Ketegasan pak Prabowo serta kesantuyannya terlihat jelas saat debat di KPU kemarin,Ketegasan pak Prabowo serta kesantuyannya terlihat jelas saat debat di KPU kemarin,ketegasan pak prabowo serta kesantuyannya terlihat jelas saat debat di kpu kemarin,ketegasan prabowo kesantuyannya debat kpu kemarin ,prabowo,tegas prabowo kesantuyannya debat kpu kemarin,neutral
Mana beranj prabowo mas @budimandjatmiko untuk menyerang lawan debatnya 🤣 begitu banyak borok EYANG 🤣🤣 Gpp mas namanya CAPRES ABADI kan sekedar ngikut aja yang penting jadi hobby jangan lupa nanti kalau tahun 2029 kira kira mau ikut lagi gak mas 😁🫰🇮🇩🤟,Mana beranj prabowo mas untuk menyerang lawan debatnya begitu banyak borok EYANG Gpp mas namanya CAPRES ABADI kan sekedar ngikut aja yang penting jadi hobby jangan lupa nanti kalau tahun kira kira mau ikut lagi gak mas,mana beranj prabowo mas untuk menyerang lawan debatnya begitu banyak borok eyang gpp mas namanya capres abadi kan sekedar ngikut aja yang penting jadi hobby jangan lupa nanti kalau tahun kira kira mau ikut lagi gak mas,beranj prabowo mas menyerang lawan debatnya borok eyang apa-apa mas namanya capres abadi sekedar ngikut hobby lupa mas ,prabowo,beranj prabowo mas serang lawan debat borok eyang apa mas nama capres abadi dar ngikut hobby lupa mas,neutral
